"COOR1" "COOR2" "COOR1.5" "ProteinCodingGenesPCG" "GC_PROPORTION" "GC_State" "GC_PosteriorMean" "PCG_State" "PCG_PosteriorMean"
4880001 4890000 4885000 0 0.464 3 0.45112660851078 1 0.591090036616691
4890001 4900000 4895000 2 0.4698 3 0.450083232615054 1 0.690168566097297
4900001 4910000 4905000 0 0.4438 3 0.445356623906981 1 0.524379449609386
4910001 4920000 4915000 1 0.4316 3 0.441938301398251 1 0.509697969071099
4920001 4930000 4925000 0 0.4343 3 0.440920499847348 1 0.454663881205355
4930001 4940000 4935000 0 0.4354 3 0.4400500171915 1 0.446679216351199
4940001 4950000 4945000 1 0.4371 3 0.438910471090365 1 0.468186297490619
4950001 4960000 4955000 0 0.4329 3 0.436382591732516 1 0.442643955618453
4960001 4970000 4965000 0 0.4354 3 0.433836583741145 1 0.438608694885707
4970001 4980000 4975000 0 0.4205 3 0.430039194260573 1 0.446464574822861
4980001 4990000 4985000 1 0.4406 3 0.428388556321807 1 0.496561907536841
4990001 5e+06 4995000 1 0.4154 2 0.421998107470485 1 0.498493681291879
5000001 5010000 5005000 0 0.4262 2 0.419667550783893 1 0.460673843998806
5010001 5020000 5015000 1 0.4172 2 0.41651337755094 1 0.475011898091753
5020001 5030000 5025000 0 0.4192 2 0.414235802501799 1 0.441270249837093
5030001 5040000 5035000 0 0.3766 2 0.4117552361865 1 0.433070943454599
5040001 5050000 5045000 0 0.3921 2 0.411841757193015 1 0.431525524450569
5050001 5060000 5055000 0 0.4131 2 0.412595099189624 1 0.431868950895909
5060001 5070000 5065000 0 0.3905 2 0.412703771446549 1 0.431482596144901
5070001 5080000 5075000 0 0.411 2 0.414174598634913 1 0.432856301926261
5080001 5090000 5085000 0 0.4112 2 0.416081196745077 1 0.436419351296664
5090001 5100000 5095000 0 0.4101 2 0.421014099735761 1 0.454148741537345
5100001 5110000 5105000 0 0.450808080808081 3 0.434645234785128 1 0.524164808081048
5110001 5120000 5115000 0 0.436 3 0.437472134057448 1 0.827367431010649
5120001 5130000 5125000 5 0.4213 3 0.439577559259786 2 2.13324648941621
5130001 5140000 5135000 6 0.5076 3 0.449963177755631 2 2.1380115313453
5140001 5150000 5145000 3 0.4616 3 0.435766209777656 2 2.05567504107502
5150001 5160000 5155000 0 0.357 2 0.408962418499675 1 0.80495885545221
5160001 5170000 5165000 0 0.3811 2 0.403439009042202 1 0.518240701898932
5170001 5180000 5175000 0 0.3938 2 0.402216163210602 1 0.453333103729662
5180001 5190000 5185000 0 0.4044 2 0.401061895021889 1 0.437621343855355
5190001 5200000 5195000 0 0.3911 1 0.399733532848449 1 0.436290566379662
5200001 5210000 5205000 0 0.3963 1 0.399331544710515 1 0.445563080403843
5210001 5220000 5215000 1 0.4047 1 0.399127915725243 1 0.488791884211023
5220001 5230000 5225000 1 0.4175 1 0.398345038728088 1 0.487074751984322
5230001 5240000 5235000 0 0.4014 1 0.39629077558933 1 0.443803019871476
5240001 5250000 5245000 0 0.395 1 0.394025499715162 1 0.434315864318957
5250001 5260000 5255000 0 0.3957 1 0.392272998153379 1 0.432856301926261
5260001 5270000 5265000 0 0.3876 1 0.390703026298155 1 0.431868950895909
5270001 5280000 5275000 0 0.3852 1 0.389875836826047 1 0.431439667839234
5280001 5290000 5285000 0 0.3915 1 0.389737619594442 1 0.430795743254221
5290001 5300000 5295000 0 0.348 1 0.389619449669855 1 0.431954807507244
5300001 5310000 5305000 0 0.3856 1 0.392039824193426 1 0.434315864318957
5310001 5320000 5315000 0 0.4208 1 0.397318438131624 1 0.445176725652836
5320001 5330000 5325000 0 0.4142 1 0.398688998862492 1 0.490637801354725
5330001 5340000 5335000 1 0.4074 1 0.399371639324553 1 0.687936294202587
5340001 5350000 5345000 0 0.3766 1 0.399365307546112 1 0.858876807370599
5350001 5360000 5355000 3 0.4319 2 0.401492376162808 2 1.69293085818459
5360001 5370000 5365000 2 0.3818 2 0.400668342605787 2 1.6102080131633
5370001 5380000 5375000 1 0.4157 2 0.401623199670143 1 1.08734125013307
5380001 5390000 5385000 0 0.3991 2 0.401563057749087 1 0.583963937875885
5390001 5400000 5395000 0 0.3848 2 0.401650630727298 1 0.469087791909637
5400001 5410000 5405000 0 0.3865 2 0.40269094685234 1 0.443159095286463
5410001 5420000 5415000 0 0.4181 2 0.405504873792013 1 0.4416566045881
5420001 5430000 5425000 1 0.3985 2 0.406642260562928 1 0.465310101010896
5430001 5440000 5435000 0 0.389 2 0.408071911243156 1 0.439724830833062
5440001 5450000 5445000 0 0.3962 2 0.411598063516109 1 0.434230007707622
5450001 5460000 5455000 0 0.4898 2 0.423079002281087 1 0.437320845715682
5460001 5470000 5465000 0 0.3867 2 0.411886089616237 1 0.451787684725632
5470001 5480000 5475000 1 0.3993 2 0.410389945288243 1 0.521760822963668
5480001 5490000 5485000 0 0.3895 2 0.40980436549792 1 0.54824758756052
5490001 5500000 5495000 1 0.4044 2 0.409929919172644 1 0.759583636361656
5500001 5510000 5505000 2 0.4112 2 0.409828630665855 1 0.951859517446419
5510001 5520000 5515000 0 0.379 2 0.40909428400457 1 0.839344428291883
5520001 5530000 5525000 1 0.3864 2 0.409855009751315 1 0.977788214069593
5530001 5540000 5535000 1 0.4376 2 0.412626768055964 1 1.11013618044252
5540001 5550000 5545000 0 0.3747 2 0.411918780531869 1 1.24540327160083
5550001 5560000 5555000 4 0.4209 2 0.416439944328022 2 2.05928101875109
5560001 5570000 5565000 1 0.4281 2 0.420560819651185 2 1.94668007298522
5570001 5580000 5575000 0 0.4168 2 0.423249061974892 2 1.89048692086646
5580001 5590000 5585000 4 0.4719 3 0.429342836570036 2 2.12483254150537
5590001 5600000 5595000 3 0.4222 2 0.421979749854275 2 2.08263401703422
5600001 5610000 5605000 1 0.3898 2 0.416317122341669 2 1.38341777432186
5610001 5620000 5615000 0 0.4091 2 0.41715615683963 1 0.717986108169842
5620001 5630000 5625000 0 0.4114 2 0.41977306988381 1 0.58095895647916
5630001 5640000 5635000 1 0.4461 2 0.427519992339457 1 0.606501298351326
5640001 5650000 5645000 1 0.421 3 0.429046753562096 1 0.587698700468958
5650001 5660000 5655000 1 0.427 3 0.432423149595277 1 0.544856251412787
5660001 5670000 5665000 0 0.4301 3 0.436808898725315 1 0.460673843998806
5670001 5680000 5675000 0 0.4372 3 0.441420908762761 1 0.44182831781077
5680001 5690000 5685000 0 0.4531 3 0.447257880862839 1 0.445262582264171
5690001 5700000 5695000 0 0.4939 3 0.452818714959718 1 0.475011898091753
5700001 5710000 5705000 2 0.4413 3 0.446919769077072 1 0.608948211774374
5710001 5720000 5715000 0 0.4394 3 0.444655970904069 1 0.509869682293769
5720001 5730000 5725000 0 0.442 3 0.444077520416768 1 0.519914905819965
5730001 5740000 5735000 0 0.4453 3 0.444411794855538 1 0.671666466354602
5740001 5750000 5745000 1 0.4116 3 0.444910056114765 2 1.35250939424126
5750001 5760000 5755000 3 0.4903 4 0.469186674323929 2 2.08890154966167
5760001 5770000 5765000 3 0.4971 4 0.471686429074107 2 2.13307477619354
5770001 5780000 5775000 4 0.4665 4 0.468014566132045 2 2.13715296523195
5780001 5790000 5785000 2 0.4708 4 0.462035202038636 2 2.11547417086986
5790001 5800000 5795000 2 0.4449 3 0.449834216476785 2 2.05601846752036
5800001 5810000 5805000 2 0.4336 3 0.444649441123522 2 1.82974336834693
5810001 5820000 5815000 0 0.4337 3 0.443831883660117 1 0.955594280039492
5820001 5830000 5825000 1 0.443 3 0.444911745805574 1 0.783365917701454
5830001 5840000 5835000 0 0.4484 3 0.446657235412332 1 0.588342625053971
5840001 5850000 5845000 0 0.4681 3 0.448784081817822 1 0.584350292626893
5850001 5860000 5855000 0 0.4715 3 0.448570091221164 1 0.746876857884074
5860001 5870000 5865000 2 0.4207 3 0.443253662155505 2 1.51220269132439
5870001 5880000 5875000 1 0.4463 3 0.443560901541332 2 1.67747666814429
5880001 5890000 5885000 1 0.4496 3 0.443736487214762 2 1.87812356883421
5890001 5900000 5895000 5 0.4511 3 0.442837279815162 2 2.13496362164291
5900001 5910000 5905000 1 0.4141 3 0.439837716285651 2 2.08383600959291
5910001 5920000 5915000 2 0.4353 3 0.440842000310082 2 2.08392186620424
5920001 5930000 5925000 3 0.4632 3 0.442060503913861 2 2.01648149800059
5930001 5940000 5935000 0 0.4275 3 0.436519772482717 1 0.809766825686971
5940001 5950000 5945000 0 0.4396 3 0.433063187221462 1 0.534252959912912
5950001 5960000 5955000 0 0.4056 2 0.426253419123266 1 0.476385603873113
5960001 5970000 5965000 1 0.4273 2 0.425672047219725 1 0.489221167267698
5970001 5980000 5975000 0 0.4148 2 0.424978824437825 1 0.45801228904742
5980001 5990000 5985000 0 0.4253 2 0.426868126877609 1 0.475655822676766
5990001 6e+06 5995000 0 0.4293 3 0.429210495909572 1 0.577138337274752
6000001 6010000 6005000 1 0.4223 3 0.431606263589647 1 1.01655247408735
6010001 6020000 6015000 1 0.4444 3 0.436123895414771 2 1.46562547967514
6020001 6030000 6025000 2 0.4332 3 0.436725085642642 2 1.9659978105356
6030001 6040000 6035000 2 0.4343 3 0.436925558712829 2 2.0953407955118
6040001 6050000 6045000 4 0.4417 3 0.436748512331279 2 2.13693832370361
6050001 6060000 6055000 2 0.4186 3 0.43432424889014 2 2.13092836091016
6060001 6070000 6065000 4 0.4273 3 0.434556597103008 2 2.13706710862061
6070001 6080000 6075000 1 0.441 3 0.435928262434322 2 2.10482795106432
6080001 6090000 6085000 4 0.4393 3 0.43531355467998 2 2.12672138695474
6090001 6100000 6095000 0 0.4314 3 0.43231108522452 2 1.85756091041948
6100001 6110000 6105000 1 0.4356 3 0.428577430539019 2 1.90117606897766
6110001 6120000 6115000 1 0.4285 2 0.422258935954125 2 1.99184065054744
6120001 6130000 6125000 5 0.38 2 0.415318136372354 2 2.13749639167729
6130001 6140000 6135000 6 0.4047 2 0.415692703427267 2 2.13818324456797
6140001 6150000 6145000 5 0.4082 2 0.418272474254234 2 2.1381403162623
6150001 6160000 6155000 4 0.4266 2 0.426420769835048 2 2.13783981812263
6160001 6170000 6165000 2 0.4248 3 0.435912281456989 2 2.13067079107616
6170001 6180000 6175000 3 0.4858 3 0.451478008840329 2 2.13625147081293
6180001 6190000 6185000 4 0.4808 3 0.451955993809848 2 2.13539290469958
6190001 6200000 6195000 1 0.4246 3 0.443867367167106 2 1.97711624170348
6200001 6210000 6205000 1 0.4886 3 0.443267179681976 2 1.87099747009341
6210001 6220000 6215000 0 0.3663 2 0.415460995691591 2 1.81158469504958
6220001 6230000 6225000 3 0.3891 2 0.414397436447907 2 2.08190423583787
6230001 6240000 6235000 2 0.4285 2 0.41610884129463 2 2.0496221499759
6240001 6250000 6245000 1 0.4043 2 0.41682421256886 2 1.88001241428358
6250001 6260000 6255000 2 0.4242 2 0.420673509008841 2 1.75479054665147
6260001 6270000 6265000 1 0.4172 2 0.42488513317357 1 1.17822047323118
6270001 6280000 6275000 0 0.4401 3 0.433880057736801 1 0.625604394373367
6280001 6290000 6285000 0 0.4415 3 0.438648166408314 1 0.504117289334323
6290001 6300000 6295000 0 0.4497 3 0.440654815783678 1 0.492312005275758
6300001 6310000 6305000 0 0.439 3 0.439765746528932 1 0.577009552357749
6310001 6320000 6315000 2 0.4334 3 0.438551080272149 1 0.978389210348938
6320001 6330000 6325000 2 0.4177 3 0.43701227772145 1 0.985086026033069
6330001 6340000 6335000 0 0.4293 3 0.437837596690833 1 0.628952802215432
6340001 6350000 6345000 1 0.4395 3 0.439090667870844 1 0.563530064378152
6350001 6360000 6355000 0 0.447 3 0.439423252618806 1 0.461575338417823
6360001 6370000 6365000 0 0.4537 3 0.437685895671418 1 0.43787891368936
6370001 6380000 6375000 0 0.418 2 0.425673309925739 1 0.433328513288604
6380001 6390000 6385000 0 0.4393 2 0.419301035120633 1 0.430666958337218
6390001 6400000 6395000 0 0.397 2 0.403289200173679 1 0.432598732092256
6400001 6410000 6405000 0 0.3413 1 0.391374065149163 1 0.432126520729914
6410001 6420000 6415000 0 0.3447 1 0.390985792539807 1 0.431482596144901
6420001 6430000 6425000 0 0.3865 1 0.393946372432918 1 0.430795743254221
6430001 6440000 6435000 0 0.4102 2 0.401138918360743 1 0.432126520729914
6440001 6450000 6445000 0 0.4086 2 0.404781086744219 1 0.437320845715682
6450001 6460000 6455000 0 0.4139 2 0.407341792416921 1 0.461017270444146
6460001 6470000 6465000 1 0.3913 2 0.408481293105361 1 0.557348388362031
6470001 6480000 6475000 0 0.3987 2 0.411411296000365 1 0.619766144802586
6480001 6490000 6485000 3 0.4632 2 0.417048333036137 1 0.971306039913799
6490001 6500000 6495000 0 0.3943 2 0.413337891546875 1 0.573618216210016
6500001 6510000 6505000 0 0.4006 2 0.413379038132608 1 0.48900652573936
6510001 6520000 6515000 0 0.4064 2 0.414003246312691 1 0.494630133781804
6520001 6530000 6525000 2 0.4327 2 0.41542132530427 1 0.603925600011276
6530001 6540000 6535000 0 0.4266 2 0.415149522954557 1 0.481193574107874
6540001 6550000 6545000 0 0.3949 2 0.414230512720919 1 0.462562689448176
6550001 6560000 6555000 0 0.4114 2 0.41497542896983 1 0.496476050925506
6560001 6570000 6565000 2 0.4299 2 0.415909844422855 1 0.666085786617826
6570001 6580000 6575000 0 0.4024 2 0.415590563708967 1 0.579284752558127
6580001 6590000 6585000 0 0.4087 2 0.418255379344038 1 0.644535777172737
6590001 6600000 6595000 2 0.4568 2 0.425535308944609 1 1.03144859615398
6600001 6610000 6605000 2 0.4332 2 0.424484400525594 1 1.03140566784831
6610001 6620000 6615000 0 0.4104 2 0.421687686705146 1 0.644192350727397
6620001 6630000 6625000 1 0.4419 2 0.422195414651451 1 0.582203877343517
6630001 6640000 6635000 0 0.413 2 0.419180934848515 1 0.481579928858882
6640001 6650000 6645000 0 0.4226 2 0.418224144678549 1 0.465095459482559
6650001 6660000 6655000 1 0.4256 2 0.417246682214664 1 0.512187810799814
6660001 6670000 6665000 1 0.416 2 0.416010080957948 1 0.518669984955607
6670001 6680000 6675000 0 0.4067 2 0.414830879959783 1 0.482653136500569
6680001 6690000 6685000 1 0.4144 2 0.414724311646249 1 0.521760822963668
6690001 6700000 6695000 0 0.396 2 0.414971211108914 1 0.516995781034575
6700001 6710000 6705000 1 0.4107 2 0.416685357618141 1 0.637195036903594
6710001 6720000 6715000 1 0.4031 2 0.421841535380748 1 0.727988403390371
6720001 6730000 6725000 1 0.4738 3 0.443670502461226 1 0.792295005280296
6730001 6740000 6735000 0 0.4663 3 0.445483895495017 1 0.841533771880926
6740001 6750000 6745000 3 0.4617 3 0.443093970647422 1 1.26588007340423
6750001 6760000 6755000 1 0.4246 3 0.430286749690722 1 0.911592766730297
6760001 6770000 6765000 0 0.4161 2 0.420787247580115 1 0.558550380920721
6770001 6780000 6775000 0 0.4031 2 0.416191982919527 1 0.481837498692887
6780001 6790000 6785000 1 0.4145 2 0.415402754195663 1 0.483769272447924
6790001 6800000 6795000 0 0.4078 2 0.415306735521486 1 0.4433737368148
6800001 6810000 6805000 0 0.4159 2 0.415827965503971 1 0.434487577541627
6810001 6820000 6815000 0 0.4149 2 0.41688730688674 1 0.431396739533566
6820001 6830000 6825000 0 0.4359 2 0.418997129703729 1 0.430924528171224
6830001 6840000 6835000 0 0.4154 2 0.418739680601707 1 0.431740165978906
6840001 6850000 6845000 0 0.4234 2 0.420172112840977 1 0.430280603586211
6850001 6860000 6855000 0 0.4339 2 0.421368619483656 1 0.431954807507244
6860001 6870000 6865000 0 0.4403 2 0.420935600198496 1 0.431439667839234
6870001 6880000 6875000 0 0.4213 2 0.41658111671453 1 0.434530505847294
6880001 6890000 6885000 0 0.361 2 0.412761809424214 1 0.443888876482811
6890001 6900000 6895000 0 0.4085 2 0.413380100078438 1 0.489993876769713
6900001 6910000 6905000 1 0.416 2 0.41380003158 1 0.684630814666189
6910001 6920000 6915000 0 0.4041 2 0.414275887141702 1 0.845740745836342
6920001 6930000 6925000 2 0.4161 2 0.416221741386605 2 1.64802785045638
6930001 6940000 6935000 1 0.4066 2 0.419558454300251 2 1.83498062163837
6940001 6950000 6945000 2 0.4454 3 0.431818564495496 2 2.06756618174492
6950001 6960000 6955000 4 0.4624 3 0.435514043240458 2 2.1365519689526
6960001 6970000 6965000 4 0.4389 3 0.431146865219026 2 2.13504947825424
6970001 6980000 6975000 2 0.4141 2 0.423129403119681 2 1.96020248927049
6980001 6990000 6985000 1 0.4311 2 0.419519835884626 2 1.31039672638144
6990001 7e+06 6995000 0 0.3902 2 0.414151385438674 1 0.711031722651705
7000001 7010000 7005000 0 0.3964 2 0.413619605816832 1 0.582032164120847
7010001 7020000 7015000 1 0.4147 2 0.413824296747934 1 0.615945525598178
7020001 7030000 7025000 1 0.3982 2 0.414092295489313 1 0.613283970646793
7030001 7040000 7035000 0 0.4404 2 0.415929891729873 1 0.577181265580419
7040001 7050000 7045000 0 0.4132 2 0.415468803668444 1 0.69287304935435
7050001 7060000 7055000 1 0.4109 2 0.415151212645366 1 1.26523614881922
7060001 7070000 7065000 3 0.4096 2 0.415721397190436 2 1.87610593846784
7070001 7080000 7075000 1 0.4206 2 0.417991598463575 2 1.79608757670361
7080001 7090000 7085000 2 0.4216 2 0.420497725333305 2 1.75959851688623
7090001 7100000 7095000 0 0.4127 2 0.423535418332481 2 1.4092606143337
7100001 7110000 7105000 0 0.4133 3 0.433432716184532 2 1.45493633156393
7110001 7120000 7115000 2 0.5195 3 0.456306772756994 2 1.98956545034706
7120001 7130000 7125000 5 0.4229 3 0.447670654838875 2 2.13178692702351
7130001 7140000 7135000 2 0.4775 3 0.449345864379723 2 1.90091849914366
7140001 7150000 7145000 0 0.4457 3 0.445692817019249 1 1.03887519303446
7150001 7160000 7155000 1 0.4408 3 0.442273033802399 1 0.874846137078911
7160001 7170000 7165000 1 0.4332 3 0.438630037774793 1 0.694676038192385
7170001 7180000 7175000 0 0.4393 3 0.434797393769921 1 0.497720971789864
7180001 7190000 7185000 0 0.4137 2 0.426836480717616 1 0.454105813231677
7190001 7200000 7195000 0 0.4247 2 0.424607850256926 1 0.452517465921979
7200001 7210000 7205000 0 0.4065 2 0.422699976708535 1 0.48883481251669
7210001 7220000 7215000 0 0.4263 2 0.42530950600258 1 0.655053212061277
7220001 7230000 7225000 1 0.407 3 0.428206669850519 2 1.36551667085851
7230001 7240000 7235000 6 0.471 3 0.441340948517376 2 2.13590804436759
7240001 7250000 7245000 3 0.4687 3 0.441055217146687 2 2.06189964539681
7250001 7260000 7255000 0 0.3956 2 0.426998548864574 1 0.881027813095032
7260001 7270000 7265000 0 0.4381 2 0.426664289916096 1 0.615301601013165
7270001 7280000 7275000 1 0.4172 2 0.423445106449844 1 0.587269417412283
7280001 7290000 7285000 0 0.4118 2 0.42218360230608 1 0.523392098579033
7290001 7300000 7295000 0 0.4172 2 0.423989549628568 1 0.569625883782938
7300001 7310000 7305000 0 0.4071 3 0.428953489282636 1 0.845955387364679
7310001 7320000 7315000 3 0.4601 3 0.447549368254021 2 2.05880880738875
7320001 7330000 7325000 5 0.4782 3 0.458256343798245 2 2.13779688981696
7330001 7340000 7335000 4 0.4893 4 0.460689197864132 2 2.13783981812263
7340001 7350000 7345000 3 0.4554 3 0.452521384736056 2 2.13612268589593
7350001 7360000 7355000 3 0.4576 3 0.443833257556251 2 2.13449141028056
7360001 7370000 7365000 1 0.4023 2 0.425722493471013 2 2.10482795106432
7370001 7380000 7375000 3 0.4321 2 0.422235722757886 2 2.12981222496281
7380001 7390000 7385000 1 0.3998 2 0.416572881752882 2 2.0973154975725
7390001 7400000 7395000 4 0.4332 2 0.416138172776913 2 2.11650445020588
7400001 7410000 7405000 0 0.4025 2 0.414031101596562 2 1.51039970248635
7410001 7420000 7415000 0 0.3882 2 0.413297796932838 2 1.4467799534871
7420001 7430000 7425000 1 0.4021 2 0.413879796581358 2 1.75139921050373
7430001 7440000 7435000 3 0.4103 2 0.415487161284654 2 2.10598701531734
7440001 7450000 7445000 2 0.4514 2 0.419024774253281 2 2.1245320433657
7450001 7460000 7455000 3 0.4124 2 0.417502441625877 2 2.13530704808825
7460001 7470000 7465000 4 0.4271 2 0.417380681585353 2 2.13522119147691
7470001 7480000 7475000 0 0.4032 2 0.41658976317068 2 2.01841327175563
7480001 7490000 7485000 3 0.4006 2 0.418571494168705 2 2.11877965040626
7490001 7500000 7495000 2 0.4313 3 0.428017582140908 2 2.09224995750374
7500001 7510000 7505000 1 0.4639 3 0.436012060026704 2 1.98514383486331
7510001 7520000 7515000 1 0.44 3 0.434052264028613 2 1.92886482613321
7520001 7530000 7525000 1 0.415 3 0.429018257801033 2 1.92650376932149
7530001 7540000 7535000 3 0.4252 3 0.428333056488383 2 1.96934621837767
7540001 7550000 7545000 0 0.4148 3 0.427367619862266 2 1.3869378953866
